REDS, 1502725837.59, -0.00563725997985, $-22.8309029184
BLUES, 1502725861.68, -0.00467575553005, $-18.9368098967
REDS, 1502725861.68, -0.00399674785812, $-16.1868288254
BLUES, 1502725890.91, -0.0110602769914, $-44.7941218151
REDS, 1502725890.91, -0.00164913683147, $-6.67900416744
BLUES, 1502725920.91, -0.0123460699944, $-50.0015834773
REDS, 1502725920.91, 0.00283061041617, $11.4639721855
BLUES, 1502725948.69, -0.0102970666143, $-41.7031197881
REDS, 1502725948.69, 0.000761009941657, $3.08209026371
BLUES, 1502725973.14, -0.0102970666143, $-41.7031197881
REDS, 1502725973.14, -0.000119568384806, $-0.484251958464
BLUES, 1502725997.28, -0.0204385646583, $-82.7761868662
REDS, 1502725997.28, 0.00701785369869, $28.4223074797
BLUES, 1502726022.91, -0.0156517824644, $-63.3897189809
REDS, 1502726022.91, 0.00476629645437, $19.3035006402
BLUES, 1502726051.21, -0.0166357410114, $-67.3747510961
REDS, 1502726051.21, 0.00717450419834, $29.0567420033
BLUES, 1502726075.85, -0.0180776391441, $-73.2144385336
REDS, 1502726075.85, 0.00774437487181, $31.3647182308
BLUES, 1502726100.87, -0.0187741586654, $-76.0353425948
REDS, 1502726100.87, 0.00758324914418, $30.7121590339
BLUES, 1502726125.43, -0.0190162615722, $-77.0158593672
REDS, 1502726125.43, 0.00578186813713, $23.4165659554
BLUES, 1502726152.09, -0.0167966891183, $-68.026590929
REDS, 1502726152.09, 0.00442662718028, $17.9278400801
BLUES, 1502726176.0, -0.0182189519631, $-73.7867554507
REDS, 1502726176.0, 0.00476629645437, $19.3035006402
BLUES, 1502726200.97, -0.0152248305506, $-61.6605637301
REDS, 1502726200.97, 0.00419114478466, $16.9741363779
BLUES, 1502726225.6, -0.0135670284623, $-54.9464652723
REDS, 1502726225.6, 0.00275470802285, $11.1565674925
BLUES, 1502726253.76, -0.0126994973596, $-51.4329643065
REDS, 1502726253.76, -0.000518891939282, $-2.10151235409
BLUES, 1502726280.59, -0.0118822323007, $-48.1230408177
REDS, 1502726280.59, 0.00112346577623, $4.55003639372
BLUES, 1502726308.03, -0.00979423760721, $-39.6666623092
REDS, 1502726308.03, 0.00030884594153, $1.2508260632
BLUES, 1502726332.07, -0.00996255567974, $-40.3483505029
REDS, 1502726332.07, 0.000361381435745, $1.46359481477
BLUES, 1502726357.01, -0.0125416177216, $-50.7935517724
REDS, 1502726357.01, 0.0020893254682, $8.46176814623
BLUES, 1502726384.56, -0.011900186942, $-48.1957571152
REDS, 1502726384.56, 0.00267659506512, $10.8402100137
BLUES, 1502726411.26, -0.0123908781895, $-50.1830566674
REDS, 1502726411.26, 0.0022850821127, $9.25458255643
BLUES, 1502726439.1, -0.0146365518877, $-59.2780351452
REDS, 1502726439.1, 0.00560089951714, $22.6836430444
BLUES, 1502726466.15, -0.0142919221691, $-57.8822847849
REDS, 1502726466.15, 0.0040796577625, $16.5226139381
BLUES, 1502726491.72, -0.0157986698528, $-63.9846129038
REDS, 1502726491.72, 0.00518947603488, $21.0173779412
BLUES, 1502726520.83, -0.0148614641389, $-60.1889297627
REDS, 1502726520.83, 0.00494827543877, $20.040515527
BLUES, 1502726545.18, -0.0131101915232, $-53.0962756689
REDS, 1502726545.18, 0.00447849855866, $18.1379191626
BLUES, 1502726570.17, -0.0161503730231, $-65.4090107435
REDS, 1502726570.17, 0.00522422288557, $21.1581026866
BLUES, 1502726596.61, -0.0153254830861, $-62.0682064988
REDS, 1502726596.61, 0.00374531746232, $15.1685357224
BLUES, 1502726625.26, -0.0145600273989, $-58.9681109655
REDS, 1502726625.27, 0.00564721036746, $22.8712019882
BLUES, 1502726652.33, -0.0150415968954, $-60.9184674265
REDS, 1502726652.33, 0.00365830385417, $14.8161306094
BLUES, 1502726679.16, -0.0184831919635, $-74.8569274521
REDS, 1502726679.16, 0.00723158167356, $29.2879057779
BLUES, 1502726704.32, -0.0210315912087, $-85.1779443952
REDS, 1502726704.32, 0.00816611670677, $33.0727726624
BLUES, 1502726730.34, -0.0176435742235, $-71.4564756052
REDS, 1502726730.34, 0.00781795187848, $31.6627051079
BLUES, 1502726757.11, -0.0171240641734, $-69.3524599022
REDS, 1502726757.11, 0.0084101094592, $34.0609433098
BLUES, 1502726780.87, -0.0162554724843, $-65.8346635614
REDS, 1502726780.87, 0.00371981881987, $15.0652662205
BLUES, 1502726805.74, -0.0135337511929, $-54.8116923312
REDS, 1502726805.74, 0.00401937658784, $16.2784751807
BLUES, 1502726832.83, -0.0113155046427, $-45.8277938027
REDS, 1502726832.83, 0.00179227021581, $7.25869437402
BLUES, 1502726859.89, -0.0137186810907, $-55.5606584172
REDS, 1502726859.89, 0.00232664549783, $9.42291426621
BLUES, 1502726883.31, -0.0138850718095, $-56.2345408284
REDS, 1502726883.31, 0.00232664549783, $9.42291426621
BLUES, 1502726910.61, -0.0121430173777, $-49.1792203799
REDS, 1502726910.61, -0.000481998036962, $-1.9520920497
BLUES, 1502726933.87, -0.0119698489673, $-48.4778883174
REDS, 1502726933.87, 0.000513527857086, $2.0797878212
BLUES, 1502726960.65, -0.0125756881172, $-50.9315368748
REDS, 1502726960.65, 0.000923907989952, $3.74182735931
BLUES, 1502726989.06, -0.0121304287737, $-49.1282365333
REDS, 1502726989.06, -0.00106731205568, $-4.32261382551
BLUES, 1502727016.52, -0.00764257815502, $-30.9524415278
REDS, 1502727016.52, -0.00143209028798, $-5.79996566631
BLUES, 1502727041.7, -0.00922956836327, $-37.3797518712
REDS, 1502727041.7, -0.000605977551104, $-2.45420908197
BLUES, 1502727069.58, -0.0127054160926, $-51.4569351752
REDS, 1502727069.58, 0.000493681216257, $1.99940892584
BLUES, 1502727093.9, -0.0125385074773, $-50.780955283
REDS, 1502727093.9, 0.00272236205439, $11.0255663203
BLUES, 1502727119.66, -0.0133443255272, $-54.0445183852
REDS, 1502727119.66, 0.000818516585473, $3.31499217116
BLUES, 1502727144.9, -0.013634789226, $-55.2208963655
REDS, 1502727144.9, 0.00418563406142, $16.9518179487
BLUES, 1502727170.66, -0.0144496599104, $-58.5211226371
REDS, 1502727170.66, 0.00570612060094, $23.1097884338
BLUES, 1502727194.94, -0.0147957954567, $-59.9229715997
REDS, 1502727194.94, 0.00564512448505, $22.8627541645
BLUES, 1502727221.99, -0.0137418887775, $-55.654649549
REDS, 1502727221.99, 0.00423155507802, $17.137798066
BLUES, 1502727246.3, -0.0159380098589, $-64.5489399285
REDS, 1502727246.3, 0.00469077618935, $18.9976435669
BLUES, 1502727270.94, -0.0182730180978, $-74.0057232959
REDS, 1502727270.94, 0.00623850951211, $25.2659635241
BLUES, 1502727294.16, -0.0157855369685, $-63.9314247224
REDS, 1502727294.16, 0.00292056623236, $11.8282932411
BLUES, 1502727319.24, -0.0101027697156, $-40.9162173483
REDS, 1502727319.24, -0.00174839511583, $-7.08100021909
BLUES, 1502727344.22, -0.0063301382306, $-25.6370598339
REDS, 1502727344.22, -0.00525768613379, $-21.2936288418
BLUES, 1502727369.28, -0.00961905938251, $-38.9571904992
REDS, 1502727369.28, -0.00259882340881, $-10.5252348057
BLUES, 1502727394.72, -0.0157634751411, $-63.8420743215
REDS, 1502727394.72, 0.000837683728906, $3.39261910207
BLUES, 1502727420.73, -0.00786788196042, $-31.8649219397
REDS, 1502727420.73, -0.000912876143564, $-3.69714838143
BLUES, 1502732937.23, -0.00848408820557, $-34.3605572326
REDS, 1502732937.23, -0.00607314854128, $-24.5962515922
BLUES, 1502732960.63, -0.00714797193036, $-28.949286318
REDS, 1502732960.63, -0.00630008427668, $-25.5153413206
BLUES, 1502732985.42, -0.00272787720885, $-11.0479026958
REDS, 1502732985.42, -0.0105782492137, $-42.8419093155
BLUES, 1502733010.3, -0.00710623434092, $-28.7802490807
REDS, 1502733010.3, -0.00492226251363, $-19.9351631802
BLUES, 1502733034.47, -0.00970861244273, $-39.3198803931
REDS, 1502733034.47, -0.00185414416152, $-7.50928385415
BLUES, 1502733058.51, -0.0132448258804, $-53.6415448157
REDS, 1502733058.51, 0.00174745393882, $7.07718845222
BLUES, 1502733083.59, -0.00679417845995, $-27.5164227628
REDS, 1502733083.59, -0.00279883700974, $-11.3352898894
BLUES, 1502733108.3, -0.0125749853334, $-50.9286906001
REDS, 1502733108.3, 0.00177244645515, $7.17840814335
BLUES, 1502733133.35, -0.0124465738451, $-50.4086240727
REDS, 1502733133.35, 0.00253281110793, $10.2578849871
BLUES, 1502733157.25, -0.0130925722129, $-53.0249174622
REDS, 1502733157.25, 0.00229708043751, $9.30317577191
BLUES, 1502733180.39, -0.0114720607067, $-46.4618458622
REDS, 1502733180.39, 0.00124832236068, $5.05570556076
BLUES, 1502733206.39, -0.0122805218332, $-49.7361134245
REDS, 1502733206.39, 0.00276224695936, $11.1871001854
BLUES, 1502733229.94, -0.0125678891136, $-50.8999509099
REDS, 1502733229.94, 0.00253100979365, $10.2505896643
BLUES, 1502733253.84, -0.012276930139, $-49.7215670628
REDS, 1502733253.84, 0.00253100979365, $10.2505896643
BLUES, 1502733279.0, -0.0110642363196, $-44.8101570944
REDS, 1502733279.0, 0.0027105577149, $10.9777587454
BLUES, 1502733302.97, -0.0118726988658, $-48.0844304066
REDS, 1502733302.97, 0.000771392508327, $3.12413965872
BLUES, 1502733326.85, -0.0118726988658, $-48.0844304066
REDS, 1502733326.85, 0.000771392508327, $3.12413965872
BLUES, 1502733351.73, -0.0123901764295, $-50.1802145393
REDS, 1502733351.73, 0.00187830622745, $7.60714022116
BLUES, 1502733375.28, -0.0129720612367, $-52.5368480084
REDS, 1502733375.28, 0.00393202756717, $15.924711647
BLUES, 1502733400.36, -0.0123901764295, $-50.1802145393
REDS, 1502733400.36, 0.00375630883451, $15.2130507798
BLUES, 1502733424.85, -0.0150432214575, $-60.9250469028
REDS, 1502733424.85, 0.002810392273, $11.3820887056
BLUES, 1502733449.21, -0.0162054382214, $-65.6320247966
REDS, 1502733449.21, 0.00351148552986, $14.2215163959
BLUES, 1502733474.27, -0.0135060680255, $-54.6995755034
REDS, 1502733474.27, 0.00101304772702, $4.10284329443
BLUES, 1502733498.34, -0.011596450784, $-46.9656256753
REDS, 1502733498.34, 8.52856327094e-05, $0.345406812473
BLUES, 1502733523.26, -0.0108444927576, $-43.9201956684
REDS, 1502733523.26, 0.000732783571944, $2.96777346637
BLUES, 1502733546.97, -0.00923942790572, $-37.4196830182
REDS, 1502733546.97, -0.00250673419444, $-10.1522734875
BLUES, 1502733571.32, -0.00895228517212, $-36.2567549471
REDS, 1502733571.32, -0.000994281308605, $-4.02683929985
BLUES, 1502733596.97, -0.00825520739694, $-33.4335899576
REDS, 1502733596.97, -0.00262022619065, $-10.6119160721
BLUES, 1502733621.35, -0.00854245066094, $-34.5969251768
REDS, 1502733621.35, -0.00203485268528, $-8.24115337539
BLUES, 1502733646.61, -0.00784974603094, $-31.7914714253
REDS, 1502733646.61, -0.00203485268528, $-8.24115337539
BLUES, 1502733675.41, -0.00653317622626, $-26.4593637163
REDS, 1502733675.41, -0.00330037116805, $-13.3665032306
BLUES, 1502733703.28, -0.00896114460755, $-36.2926356606
REDS, 1502733703.28, -0.00406442589163, $-16.4609248611
BLUES, 1502733728.92, -0.00866961483369, $-35.1119400765
REDS, 1502733728.92, -0.00307332626146, $-12.4469713589
BLUES, 1502733754.38, -0.0101008561065, $-40.9084672315
REDS, 1502733754.38, -0.00307804933458, $-12.4660998051
BLUES, 1502733777.83, -0.0107389753693, $-43.4928502455
REDS, 1502733777.83, 0.000981378336269, $3.97458226189
BLUES, 1502733802.41, -0.0113211733755, $-45.8507521709
REDS, 1502733802.41, 0.00186037762408, $7.53452937751
BLUES, 1502733826.36, -0.0145304004559, $-58.8481218466
REDS, 1502733826.36, -0.00109166501529, $-4.42124331192
BLUES, 1502733850.82, -0.0152205784467, $-61.6433427091
REDS, 1502733850.82, 0.00280369393294, $11.3549604284
BLUES, 1502733875.74, -0.0155101745935, $-62.8162071036
REDS, 1502733875.74, 0.00280369393294, $11.3549604284
BLUES, 1502733899.08, -0.0117388227565, $-47.5422321637
REDS, 1502733899.08, 0.00338945524696, $13.7272937502
BLUES, 1502733922.91, -0.0168227596414, $-68.1321765478
REDS, 1502733922.91, 0.00518695914312, $21.0071845297
BLUES, 1502733946.47, -0.0169365969463, $-68.5932176323
REDS, 1502733946.47, 0.00600227904521, $24.3092301331
BLUES, 1502733971.9, -0.0176933250783, $-71.657966567
REDS, 1502733971.9, 0.00293217123171, $11.8752934884
BLUES, 1502733997.04, -0.0147822152489, $-59.867971758
REDS, 1502733997.04, 0.00605342378264, $24.5163663197
BLUES, 1502734021.14, -0.0147822152489, $-59.867971758
REDS, 1502734021.14, 0.0031970761214, $12.9481582917
BLUES, 1502734045.04, -0.0138044473967, $-55.9080119568
REDS, 1502734045.04, 0.00186817692419, $7.56611654296
BLUES, 1502734070.1, -0.0159402733904, $-64.5581072311
REDS, 1502734070.1, 0.00349644948115, $14.1606203987
BLUES, 1502734094.37, -0.0145067042238, $-58.7521521062
REDS, 1502734094.37, 0.00349644948115, $14.1606203987
BLUES, 1502734119.94, -0.0173274952712, $-70.1763558483
REDS, 1502734119.94, 0.00419333429578, $16.9830038979
BLUES, 1502734144.07, -0.0160640831333, $-65.0595366898
REDS, 1502734144.08, 0.00420069631102, $17.0128200596
BLUES, 1502734168.21, -0.0205146634637, $-83.084387028
REDS, 1502734168.21, 0.00636701431933, $25.7864079933
BLUES, 1502734192.69, -0.0176171642454, $-71.349515194
REDS, 1502734192.69, 0.00607391266688, $24.5993463009
BLUES, 1502734219.29, -0.0154259604665, $-62.4751398892
REDS, 1502734219.29, 0.00507982247516, $20.5732810244
BLUES, 1502734243.74, -0.0182048414819, $-73.7296080016
REDS, 1502734243.74, 0.0058237147422, $23.5860447059
BLUES, 1502734268.27, -0.01432501342, $-58.016304351
REDS, 1502734268.27, 0.00500830173072, $20.2836220094
BLUES, 1502734293.02, -0.0206810269843, $-83.7581592865
REDS, 1502734293.02, 0.00804348177059, $32.5761011709
BLUES, 1502734318.12, -0.0195254916268, $-79.0782410884
REDS, 1502734318.12, 0.00582032521538, $23.5723171223
BLUES, 1502734342.44, -0.0183746229558, $-74.4172229709
REDS, 1502734342.44, 0.00599566985638, $24.2824629183
BLUES, 1502734366.66, -0.0153533635943, $-62.181122557
REDS, 1502734366.66, 0.00552361351964, $22.3706347546
BLUES, 1502734390.72, -0.0137422028427, $-55.6559215128
REDS, 1502734390.72, 0.00290659221288, $11.7716984621
BLUES, 1502734415.93, -0.0146029241183, $-59.1418426792
REDS, 1502734415.93, 0.00389275668217, $15.7656645628
BLUES, 1502734439.89, -0.0143160170264, $-57.9798689571
REDS, 1502734439.89, 0.00476518963052, $19.2990180036
BLUES, 1502734466.89, -0.0134436748842, $-54.4468832809
REDS, 1502734466.89, 0.00481567143274, $19.5034693026
BLUES, 1502734493.06, -0.0150000096598, $-60.7500391223
REDS, 1502734493.06, 0.0046478401252, $18.8237525071
BLUES, 1502734517.88, -0.0144261443836, $-58.4258847537
REDS, 1502734517.88, 0.0046478401252, $18.8237525071
BLUES, 1502734542.22, -0.0149964662598, $-60.7356883524
REDS, 1502734542.22, 0.00435443248105, $17.6354515482
BLUES, 1502734565.58, -0.0144881844991, $-58.6771472212
REDS, 1502734565.58, 0.00358863434937, $14.5339691149
BLUES, 1502734591.63, -0.0137968047181, $-55.8770591081
REDS, 1502734591.63, 0.00300169961973, $12.1568834599
BLUES, 1502734616.06, -0.0136829350907, $-55.4158871172
REDS, 1502734616.06, 0.00329516698455, $13.3454262874
BLUES, 1502734640.43, -0.0105000978333, $-42.5253962247
REDS, 1502734640.43, -0.00106797679632, $-4.32530602508
BLUES, 1502734664.2, -0.00758449431142, $-30.7172019612
REDS, 1502734664.2, -0.00205965883326, $-8.34161827471
BLUES, 1502734688.05, -0.00579356877467, $-23.4639535374
REDS, 1502734688.05, -0.00287104346224, $-11.6277260221
BLUES, 1502734713.04, -0.0132784138312, $-53.7775760165
REDS, 1502734713.04, -0.00014186075846, $-0.574536071765
BLUES, 1502734738.65, -0.0133922242748, $-54.238508313
REDS, 1502734738.65, 0.000264798753482, $1.0724349516
BLUES, 1502734762.9, -0.0133922242748, $-54.238508313
REDS, 1502734762.9, 0.00300169961973, $12.1568834599
BLUES, 1502734787.9, -0.0126493736405, $-51.2299632439
REDS, 1502734787.9, 0.00213840833713, $8.66055376539
BLUES, 1502734813.2, -0.0119576432698, $-48.4284552428
REDS, 1502734813.2, 0.00173514476021, $7.02733627887
BLUES, 1502734838.08, -0.0119576432698, $-48.4284552428
REDS, 1502734838.08, 0.000513524781715, $2.07977536594
BLUES, 1502734862.14, -0.0119576432698, $-48.4284552428
REDS, 1502734862.14, 0.000513524781715, $2.07977536594
BLUES, 1502734885.81, -0.0120715692301, $-48.8898553817
REDS, 1502734885.81, 0.000920565775364, $3.72829139022
BLUES, 1502734911.55, -0.0120715692301, $-48.8898553817
REDS, 1502734911.55, 0.00132777240116, $5.37747822469
BLUES, 1502734935.35, -0.00818418793928, $-33.1459611541
REDS, 1502734935.35, -0.000186308163522, $-0.754548062263
BLUES, 1502734959.42, -0.00818418793928, $-33.1459611541
REDS, 1502734959.42, -0.000186308163522, $-0.754548062263
BLUES, 1502734983.73, -0.00993328026354, $-40.2297850673
REDS, 1502734983.74, 0.000106649319173, $0.43192974265
BLUES, 1502735007.77, -0.00818418793928, $-33.1459611541
REDS, 1502735007.77, -0.000186308163522, $-0.754548062263
BLUES, 1502735053.14, -0.0084759167347, $-34.3274627755
REDS, 1502735053.14, 0.000106649319173, $0.43192974265
BLUES, 1502735077.4, -0.00876333542185, $-35.4915084585
REDS, 1502735077.4, 0.000106649319173, $0.43192974265
BLUES, 1502735101.66, -0.00847164872902, $-34.3101773525
REDS, 1502735101.66, -0.000186308163522, $-0.754548062263
BLUES, 1502735126.03, -0.00916400464472, $-37.1142188111
REDS, 1502735126.03, -0.00388056853134, $-15.7163025519
BLUES, 1502735152.25, -0.0083074550788, $-33.6451930691
REDS, 1502735152.25, -0.00444619894336, $-18.0071057206
BLUES, 1502735175.92, -0.0041047742926, $-16.624335885
REDS, 1502735175.92, -0.00618958908038, $-25.0678357755
BLUES, 1502735199.53, -0.00415483593271, $-16.8270855275
REDS, 1502735199.53, -0.00492226251363, $-19.9351631802
BLUES, 1502735223.61, -0.00357983012341, $-14.4983119998
REDS, 1502735223.61, -0.00693740844179, $-28.0965041892
BLUES, 1502735248.95, -0.0034060364877, $-13.7944477752
REDS, 1502735248.95, -0.00636347362343, $-25.7720681749
BLUES, 1502735274.4, -0.00369352301953, $-14.9587682291
REDS, 1502735274.4, -0.0071163609654, $-28.8212619099
BLUES, 1502735298.69, -0.00265736861056, $-10.7623428727
REDS, 1502735298.69, -0.00630538308133, $-25.5368014794
BLUES, 1502735322.38, -0.00236989845635, $-9.59808874824
REDS, 1502735322.38, -0.00630008427668, $-25.5153413206
BLUES, 1502735347.34, -0.00236989845635, $-9.59808874824
REDS, 1502735347.34, -0.0075163070348, $-30.4410434909
BLUES, 1502735371.63, -0.00236989845635, $-9.59808874824
